title,address,city,state,zip_code,price,beds,baths,area,region
Apartment For Sale,812 Highland St,Syracuse ,NY ,13203,65000,4,3,2342,syracuse
House For Sale,130 Bishop Ave,Syracuse ,NY ,13207,19900,3,2,1374,syracuse
Apartment For Sale,261 Stafford Ave # 63,Syracuse ,NY ,13206,99900,,,,syracuse
House For Sale,1113 Avery Ave,Syracuse ,NY ,13204,74000,4,1,1248,syracuse
House For Sale,1300 W Onondaga St,Syracuse ,NY ,13204,78900,4,2,1576,syracuse
House For Sale,209 Kenmore Ave,Syracuse ,NY ,13205,5000,3,1,1318,syracuse
House For Sale,1424 Court St,Syracuse ,NY ,13208,133500,4,2,1987,syracuse
House For Sale,215 N Edwards Ave,Syracuse ,NY ,13206,76900,2,1,776,syracuse
House For Sale,511 Glenwood Ave # 13,Syracuse ,NY ,13207,129900,3,2,912,syracuse
Apartment For Sale,601 Teall Ave,Syracuse ,NY ,13206,520000,,,,syracuse
House For Sale,945 Oak St,Syracuse ,NY ,13203,63000,4,2,1254,syracuse
For Sale by Owner,1115 Carbon St,Syracuse ,NY ,13208,10000,3,1,1366,syracuse
House For Sale,206 W Pleasant Ave,Syracuse ,NY ,13205,5000,3,2,1600,syracuse
House For Sale,113 Byrne Pl,Syracuse ,NY ,13205,29900,2,1,896,syracuse
House For Sale,112 Wolcott Ave,Syracuse ,NY ,13207,37000,2,1,850,syracuse
Apartment For Sale,210 Davis St,Syracuse ,NY ,13204,7900,5,3,2434,syracuse
House For Sale,215 Deforest Rd,Syracuse ,NY ,13214,164900,4,2,1600,syracuse
Apartment For Sale,313 Chemung St # 15,Syracuse ,NY ,13204,129900,8,4,5838,syracuse
Apartment For Sale,1225 W Onondaga St # 27,Syracuse ,NY ,13204,47900,6,2,2696,syracuse
House For Sale,404 Pond St,Syracuse ,NY ,13208,42875,3,2,1771,syracuse
Apartment For Sale,741 Maryland Ave # 43,Syracuse ,NY ,13210,340000,10,3,3536,syracuse
House For Sale,114 Malverne Dr,Syracuse ,NY ,13208,49900,2,1,1721,syracuse
Apartment For Sale,955-57 Ackerman Ave,Syracuse ,NY ,13210,245000,,,,syracuse
Apartment For Sale,415 Clarendon St,Syracuse ,NY ,13210,500000,,,,syracuse
Make Me Move®,300 Crawford Ave,Syracuse ,NY ,13224,175000,4,2,2172,syracuse
For Sale by Owner,1110 Wolf St # 2,Syracuse ,NY ,13208,169900,6,4,2400,syracuse
House For Sale,720 Hamilton St,Syracuse ,NY ,13204,94900,2,1,1120,syracuse
House For Sale,180 Cook Ave,Syracuse ,NY ,13206,129900,3,2,1758,syracuse
Apartment For Sale,926 Burnet Ave # 30,Syracuse ,NY ,13203,180000,,,,syracuse
Apartment For Sale,928 Ackerman Ave # 30,Syracuse ,NY ,13210,595000,10,3,3274,syracuse
House For Sale,905 1st North St,Syracuse ,NY ,13208,67900,4,2,2406,syracuse
House For Sale,825 Willis Ave,Syracuse ,NY ,13204,44900,3,1,1720,syracuse
House For Sale,319 W Pleasant Ave,Syracuse ,NY ,13205,5000,3,1,1275,syracuse
Apartment For Sale,121 Gere Ave,Syracuse ,NY ,13204,5000,4,2,1768,syracuse
House For Sale,244 Arlington Ave,Syracuse ,NY ,13207,119900,3,2,1358,syracuse
House For Sale,736 Pond St,Syracuse ,NY ,13208,59900,2,1,1651,syracuse
For Sale by Owner,1220 Avery Ave,Syracuse ,NY ,13204,45000,2,1,840,syracuse
House For Sale,133 Rockland Ave,Syracuse ,NY ,13207,52900,5,3,1666,syracuse
Apartment For Sale,1203 Court St # 5,Syracuse ,NY ,13208,159900,5,2,2544,syracuse
Apartment For Sale,1631 W Onondaga St # 33,Syracuse ,NY ,13204,69800,8,3,3045,syracuse
Foreclosed,269 Shotwell Park,Syracuse ,NY ,13206,,,,,syracuse
Apartment For Sale,214 Hubbell Ave # 16,Syracuse ,NY ,13207,174900,6,2,2400,syracuse
House For Sale,127 Marvin Rd,Syracuse ,NY ,13207,14900,3,1,1284,syracuse
Auction,208 Hopper Rd,Syracuse ,NY ,13207,,4,2,1296,syracuse
Apartment For Sale,400 Griffiths St,Syracuse ,NY ,13208,69900,,,,syracuse
Make Me Move®,712 Stinard Ave,Syracuse ,NY ,13207,130000,4,2,1512,syracuse
For Sale by Owner,968 Ackerman Ave,Syracuse ,NY ,13210,295000,7,3,2536,syracuse
Apartment For Sale,126 Washington Sq,Syracuse ,NY ,13208,65000,4,2,2456,syracuse
Auction,116 Swansea Dr,Syracuse ,NY ,13206,,2,1,864,syracuse
Auction,209 Craton St,Syracuse ,NY ,13203,,6,2,2400,syracuse
Apartment For Sale,341-43 Gertrude St,Syracuse ,NY ,13203,119500,5,2,2628,syracuse
House For Sale,108 Strand Pl,Syracuse ,NY ,13208,39900,4,2,1335,syracuse
House For Sale,1121 Park St To Neutral Ct,Syracuse ,NY ,13208,6900,3,1,1276,syracuse
House For Sale,600 Ostrander Ave W & Wiman # A,Syracuse ,NY ,13205,5000,3,1,1296,syracuse
For Sale by Owner,1018 Sunnycrest Rd,Syracuse ,NY ,13206,81500,2,1,792,syracuse
Make Me Move®,1519 Lancaster Ave,Syracuse ,NY ,13210,175000,3,2,1508,syracuse
Apartment For Sale,411 University Ave,Syracuse ,NY ,13210,275000,,,,syracuse
Apartment For Sale,126 Gere Ave,Syracuse ,NY ,13204,6900,3,2,1432,syracuse
House For Sale,402 Pond St,Syracuse ,NY ,13208,59900,3,1,1944,syracuse
Apartment For Sale,200 Morton St,Syracuse ,NY ,13204,109900,2,2,1644,syracuse
House For Sale,345 Forest Hill Dr,Syracuse ,NY ,13206,124900,3,1,1484,syracuse
Apartment For Sale,1239 Park St,Syracuse ,NY ,13208,49900,4,3,2435,syracuse
Apartment For Sale,417 Merriman Ave,Syracuse ,NY ,13204,6900,6,2,1946,syracuse
House For Sale,138 Niven St,Syracuse ,NY ,13224,112000,3,2,1356,syracuse
House For Sale,110 Fenway Dr,Syracuse ,NY ,13224,74900,3,1,1380,syracuse
House For Sale,246 W Ostrander Ave,Syracuse ,NY ,13205,6900,4,2,1629,syracuse
Apartment For Sale,1624 W Genesee St,Syracuse ,NY ,13204,270000,,,,syracuse
House For Sale,261 W Ostrander Ave,Syracuse ,NY ,13205,5000,4,2,1780,syracuse
For Sale by Owner,119-21 E Borden Ave E,Syracuse ,NY ,13205,4999,,,,syracuse
House For Sale,1347 W Onondaga St,Syracuse ,NY ,13204,74900,4,1,1674,syracuse
Apartment For Sale,424 Boyden St & Hixon Ave St,Syracuse ,NY ,13206,130000,5,2,2100,syracuse
House For Sale,135 Dale St,Syracuse ,NY ,13208,107000,4,2,1460,syracuse
House For Sale,120 E Lafayette Ave,Syracuse ,NY ,13205,7900,4,2,1736,syracuse
House For Sale,1217 W Onondaga St,Syracuse ,NY ,13204,9900,4,,1606,syracuse
Foreclosed,248 North Ave,Syracuse ,NY ,13206,,,,,syracuse
House For Sale,225 Seymour St,Syracuse ,NY ,13204,39900,3,2,1500,syracuse
House For Sale,2106 Court St,Syracuse ,NY ,13208,91900,3,2,1395,syracuse
Apartment For Sale,1117 W Onondaga St # 21,Syracuse ,NY ,13204,99000,,,,syracuse
House For Sale,249 Primrose Ave,Syracuse ,NY ,13205,9900,4,1,1434,syracuse
Apartment For Sale,615 W Onondaga St,Syracuse ,NY ,13204,1150000,,,,syracuse
House For Sale,517 Kirkpatrick St & Carbon S,Syracuse ,NY ,13208,54500,4,2,1917,syracuse
Foreclosed,316 Dakin St,Syracuse ,NY ,13224,,,,,syracuse
House For Sale,102 Menlo Dr,Syracuse ,NY ,13205,49900,2,1,676,syracuse
House For Sale,535 W Colvin St,Syracuse ,NY ,13205,7900,4,2,2148,syracuse
Apartment For Sale,112-14 Bishop Ave,Syracuse ,NY ,13207,5000,4,2,2236,syracuse
House For Sale,429 Warner Ave,Syracuse ,NY ,13205,7900,2,1,1397,syracuse
Auction,123 Orlando Ave,Syracuse ,NY ,13205,,3,,1320,syracuse
For Sale by Owner,125 Burdick Ave,Syracuse ,NY ,13208,72000,4,2,1352,syracuse
Apartment For Sale,1322 South Ave # 24,Syracuse ,NY ,13207,42900,7,2,2598,syracuse
Apartment For Sale,1115 Park St,Syracuse ,NY ,13208,79000,7,4,5148,syracuse
House For Sale,129 Neutral Ct,Syracuse ,NY ,13208,30750,4,2,1446,syracuse
House For Sale,108 Orwood Pl,Syracuse ,NY ,13208,139900,3,2,1334,syracuse
Apartment For Sale,410 Willumae Dr,Syracuse ,NY ,13208,67000,,,,syracuse
New Construction,110 Xavier Cir,Syracuse ,NY ,13210,397000,3,,2300,syracuse
Foreclosed,115 Didama St,Syracuse ,NY ,13224,,,,,syracuse
For Sale by Owner,2816 Grant Blvd,Syracuse ,NY ,13208,134000,4,3,2064,syracuse
Apartment For Sale,312 Craig St,Syracuse ,NY ,13208,62900,6,,2520,syracuse
Apartment For Sale,252 Fitch St,Syracuse ,NY ,13204,27000,4,2,2000,syracuse
Apartment For Sale,418 Merriman Ave,Syracuse ,NY ,13204,15000,5,2,1712,syracuse
Foreclosure,218 Burdick Ave,Syracuse ,NY ,13208,1200,,,,syracuse
Foreclosed,112 Charlotte St # 114,Syracuse ,NY ,13204,,,,,syracuse
Apartment For Sale,317-19 Berkshire Ave # 19,Syracuse ,NY ,13208,175000,5,2,1828,syracuse
House For Sale,110 Rider Ave,Syracuse ,NY ,13207,69900,3,1,1083,syracuse
Apartment For Sale,3720 S Salina St,Syracuse ,NY ,13205,89900,4,3,2382,syracuse
House For Sale,922 Lemoyne Ave,Syracuse ,NY ,13208,32900,2,1,1048,syracuse
Apartment For Sale,1109 Spring St,Syracuse ,NY ,13208,104900,,,,syracuse
Auction,228 Amherst Ave,Syracuse ,NY ,13205,,4,,1608,syracuse
Apartment For Sale,101 Ballard Avenue & Martin Luthr W,Syracuse ,NY ,13205,38995,6,2,2080,syracuse
Apartment For Sale,345-47 Gertrude St,Syracuse ,NY ,13203,139500,5,2,2540,syracuse
House For Sale,633 E Division St,Syracuse ,NY ,13208,51500,4,1,1232,syracuse
Auction,137 Charmouth Dr,Syracuse ,NY ,13207,,4,,,syracuse
Apartment For Sale,101 E Ostrander Ave,Syracuse ,NY ,13205,84900,,,,syracuse
Apartment For Sale,130 Spring St,Syracuse ,NY ,13208,128000,,,,syracuse
Apartment For Sale,405 Rowland St,Syracuse ,NY ,13204,89900,8,3,2664,syracuse
House For Sale,279 W Borden Ave,Syracuse ,NY ,13205,40000,5,2,2400,syracuse
Auction,316 Douglas St,Syracuse ,NY ,13203,,4,,1372,syracuse
Apartment For Sale,197 Jasper St,Syracuse ,NY ,13203,101000,,,,syracuse
Apartment For Sale,302 Park St,Syracuse ,NY ,13203,134900,,,,syracuse
Apartment For Sale,221-23 Warner Ave,Syracuse ,NY ,13205,37000,4,2,2112,syracuse
House For Sale,122 Steuben St,Syracuse ,NY ,13208,59600,3,1,1124,syracuse
Auction,906 First North Street Aka 906 1st North St,Syracuse ,NY ,13208,,,,,syracuse
Apartment For Sale,411 Kirkpatrick St,Syracuse ,NY ,13208,84900,7,4,3426,syracuse
House For Sale,1323-25 W Fayette St W,Syracuse ,NY ,13204,49900,4,,1625,syracuse
Apartment For Sale,816 South Ave,Syracuse ,NY ,13207,54900,6,2,2552,syracuse
For Sale by Owner,200 Griffiths St,Syracuse ,NY ,13208,149900,4,2,1800,syracuse
Apartment For Sale,330-32 Primrose Ave,Syracuse ,NY ,13205,54900,6,2,2296,syracuse
Apartment For Sale,204-06 State Fair Blvd,Syracuse ,NY ,13204,58000,4,,1608,syracuse
House For Sale,409 Pond St,Syracuse ,NY ,13208,55236,2,1,1036,syracuse
Apartment For Sale,317 S Midler Ave # 19,Syracuse ,NY ,13206,130000,,,,syracuse
House For Sale,260 Primrose Ave,Syracuse ,NY ,13205,49900,3,1,1536,syracuse
Apartment For Sale,950 Lemoyne Ave,Syracuse ,NY ,13208,159500,5,3,1966,syracuse
Apartment For Sale,1609 N Salina St,Syracuse ,NY ,13208,84900,6,4,3744,syracuse
Apartment For Sale,424 Liberty St,Syracuse ,NY ,13204,41000,4,2,1840,syracuse
Apartment For Sale,1228 N State St,Syracuse ,NY ,13208,149900,,,,syracuse
House For Sale,849 South Ave,Syracuse ,NY ,13207,29900,4,1,1386,syracuse
Apartment For Sale,629 Lemoyne Ave # 31,Syracuse ,NY ,13208,116000,4,3,2537,syracuse
House For Sale,2702 Midland Ave,Syracuse ,NY ,13205,24900,4,1,1666,syracuse
For Sale by Owner,1206 Butternut St # 2,Syracuse ,NY ,13208,65000,4,2,2488,syracuse
House For Sale,114 S Carbon St,Syracuse ,NY ,13203,28000,3,1,1179,syracuse
Apartment For Sale,413 University Ave,Syracuse ,NY ,13210,385000,,,,syracuse
House For Sale,138 W Ostrander Ave,Syracuse ,NY ,13205,24900,3,1,2892,syracuse
House For Sale,201 Danforth St,Syracuse ,NY ,13208,70000,,,,syracuse
Lot/Land For Sale,6168 Springdale Cir,Syracuse ,NY ,13224,99000,,,,syracuse
House For Sale,3029 Grant Blvd,Syracuse ,NY ,13208,69900,3,,1448,syracuse
House For Sale,734 Lemoyne Ave,Syracuse ,NY ,13208,50000,2,1,1100,syracuse
House For Sale,316 Sunset Ave,Syracuse ,NY ,13208,59900,3,1,1144,syracuse
Make Me Move®,222 Paul Ave,Syracuse ,NY ,13206,95000,3,1,1091,syracuse
Apartment For Sale,604 Pond St,Syracuse ,NY ,13208,52000,,,,syracuse
House For Sale,114 Hoefler St,Syracuse ,NY ,13204,14900,3,1,900,syracuse
Apartment For Sale,154 Reed Ave # 56,Syracuse ,NY ,13207,78900,,,,syracuse
House For Sale,131 Neutral Ct,Syracuse ,NY ,13208,69900,2,1,1026,syracuse
House For Sale,316 W Matson Ave # 22,Syracuse ,NY ,13205,9900,4,1,1795,syracuse
Apartment For Sale,307 Wadsworth St # 9,Syracuse ,NY ,13208,124900,,,,syracuse
Apartment For Sale,946 Lemoyne Ave,Syracuse ,NY ,13208,129500,3,2,1448,syracuse
Apartment For Sale,536 Court St,Syracuse ,NY ,13208,139900,,,,syracuse
Apartment For Sale,226 Richmond Ave # 32,Syracuse ,NY ,13204,149900,,,,syracuse
House For Sale,416 Willumae Dr,Syracuse ,NY ,13208,44900,2,,1065,syracuse
House For Sale,1911 Midland Ave,Syracuse ,NY ,13205,6900,3,1,1293,syracuse
House For Sale,125 Neutral Ct,Syracuse ,NY ,13208,31000,3,1,1092,syracuse
House For Sale,2608 Midland Ave,Syracuse ,NY ,13205,19900,3,1,1554,syracuse
House For Sale,1907 Lodi St,Syracuse ,NY ,13208,69900,3,1,1688,syracuse
House For Sale,139 Walrath Rd,Syracuse ,NY ,13205,83000,2,1,1352,syracuse
House For Sale,1624 W Colvin St,Syracuse ,NY ,13207,64900,3,1,1547,syracuse
House For Sale,317 Elliott St,Syracuse ,NY ,13204,5900,3,1,968,syracuse
House For Sale,120 Walrath Rd,Syracuse ,NY ,13205,59900,2,1,1152,syracuse
House For Sale,202 Parkway Dr,Syracuse ,NY ,13207,79900,3,1,1548,syracuse
Apartment For Sale,519 Richmond Ave,Syracuse ,NY ,13204,39999,6,2,1896,syracuse
House For Sale,109 Rider Ave,Syracuse ,NY ,13207,49900,3,1,1701,syracuse
New Construction,Malibu Hills Dr LOT 35,Camillus ,NY ,13208,254150,2,2,1377,syracuse
Apartment For Sale,716 Wolf St # 18,Syracuse ,NY ,13208,69900,,,,syracuse
Apartment For Sale,309 John St,Syracuse ,NY ,13208,39900,,,,syracuse
Apartment For Sale,725 Butternut St # 27,Syracuse ,NY ,13208,52000,5,2,2072,syracuse
For Sale by Owner,201 Rich St,Syracuse ,NY ,13204,58900,6,2,2600,syracuse
For Sale by Owner,201 W Kennedy St,Syracuse ,NY ,13205,47900,4,2,2372,syracuse
House For Sale,113 Murray Ave,Syracuse ,NY ,13208,77900,3,1,1365,syracuse
Auction,121 Dewey Ave,Syracuse ,NY ,13204,,2,,,syracuse
House For Sale,1102 Midland Ave,Syracuse ,NY ,13205,42900,4,2,1739,syracuse
For Sale by Owner,121 Mayar St,Syracuse ,NY ,13208,60000,2,1,915,syracuse
House For Sale,204 Davis St,Syracuse ,NY ,13204,9900,3,1,1208,syracuse
House For Sale,262 W Corning Ave,Syracuse ,NY ,13205,7900,3,1,1226,syracuse
Apartment For Sale,415 Lemoyne Ave # 19,Syracuse ,NY ,13208,49900,,,,syracuse
Apartment For Sale,304 John St,Syracuse ,NY ,13208,56900,3,2,1158,syracuse
House For Sale,4454 S Salina St,Syracuse ,NY ,13205,42900,4,1,1316,syracuse
House For Sale,602 Bellevue Ave,Syracuse ,NY ,13204,42900,4,2,2076,syracuse
House For Sale,118 Hudson St,Syracuse ,NY ,13204,49900,3,,1505,syracuse
House For Sale,127 Neutral Ct,Syracuse ,NY ,13208,60200,3,1,1096,syracuse
Apartment For Sale,300 Apple St,Syracuse ,NY ,13204,38000,,,,syracuse
Apartment For Sale,121 Richardson Ave # 23,Syracuse ,NY ,13205,44900,6,2,2350,syracuse
Apartment For Sale,532 Richmond Ave,Syracuse ,NY ,13204,58000,,,,syracuse
Apartment For Sale,3505/3507 S Salina St,Syracuse ,NY ,13205,65000,,,,syracuse
House For Sale,111 White St,Syracuse ,NY ,13204,62000,3,,1280,syracuse
House For Sale,331 Fitch St,Syracuse ,NY ,13204,42900,4,2,1659,syracuse
Apartment For Sale,3800 S Salina St # 2,Syracuse ,NY ,13205,39900,,,,syracuse
House For Sale,419 W Ostrander Ave,Syracuse ,NY ,13205,42900,4,2,1332,syracuse
Apartment For Sale,145 Wood Ave,Syracuse ,NY ,13205,39900,6,2,2694,syracuse
Apartment For Sale,1905 Court St,Syracuse ,NY ,13208,70000,,,,syracuse
House For Sale,322 Hatch St,Syracuse ,NY ,13205,39000,5,2,1656,syracuse
