title,address,city,state,zip_code,price,beds,baths,area,region
Apartment For Sale,255 Dewey Ave,Buffalo ,NY ,14214,57000,6,2,2070,buffalo
House For Sale,20 Amber St,Buffalo ,NY ,14220,79900,3,1,1069,buffalo
Foreclosed,439 Shirley Ave,Buffalo ,NY ,14215,,,,,buffalo
Condo For Sale,176 Chapin Pkwy APT 20,Buffalo ,NY ,14209,239900,2,1,1264,buffalo
House For Sale,110 E Ferry St,Buffalo ,NY ,14209,30000,4,2,1480,buffalo
House For Sale,366 Lincoln Pkwy,Buffalo ,NY ,14216,524900,4,4,3867,buffalo
Apartment For Sale,560 Spring St,Buffalo ,NY ,14204,50000,4,2,2200,buffalo
House For Sale,47 Van Gorder St,Buffalo ,NY ,14214,49000,3,2,1012,buffalo
Pre-Foreclosure (Auction),Grote St,Buffalo ,NY ,14207,,4,2,1227,buffalo
Pre-Foreclosure (Auction),Zittel St,Buffalo ,NY ,14210,,2,1,832,buffalo
Pre-Foreclosure,Auburn Ave,Buffalo ,NY ,14222,,4,,1776,buffalo
Pre-Foreclosure (Auction),Villa Ave,Buffalo ,NY ,14216,,3,1,1908,buffalo
Pre-Foreclosure (Auction),Zelmer St,Buffalo ,NY ,14211,,4,1,1000,buffalo
Pre-Foreclosure (Auction),Howard St,Buffalo ,NY ,14206,,3,1,960,buffalo
Pre-Foreclosure (Auction),Cambridge Ave,Buffalo ,NY ,14215,,3,1,1186,buffalo
Pre-Foreclosure (Auction),Lafayette Ave,Buffalo ,NY ,14222,,6,4,4266,buffalo
House For Sale,83 Olcott Ave,Buffalo ,NY ,14220,149900,4,2,1138,buffalo
Apartment For Sale,211 Waverly St,Buffalo ,NY ,14208,70000,4,2,2302,buffalo
Apartment For Sale,41 Heward Ave,Buffalo ,NY ,14207,20000,,,,buffalo
Apartment For Sale,11 Granger Pl,Buffalo ,NY ,14222,479000,4,4,3551,buffalo
For Sale by Owner,84 Carlyle Ave,Buffalo ,NY ,14220,149900,2,1,948,buffalo
Apartment For Sale,585 Lafayette Ave,Buffalo ,NY ,14222,649000,,,,buffalo
Pre-Foreclosure,Highgate Ave,Buffalo ,NY ,14214,,3,,2273,buffalo
House For Sale,102 Potomac Ave,Buffalo ,NY ,14213,124900,4,2,1314,buffalo
House For Sale,21 Kofler Ave,Buffalo ,NY ,14207,45000,3,1,1221,buffalo
House For Sale,90 Ideal St,Buffalo ,NY ,14206,119900,5,2,1824,buffalo
House For Sale,70 Hempstead Ave,Buffalo ,NY ,14215,74900,3,1,1168,buffalo
House For Sale,64 Hempstead Ave,Buffalo ,NY ,14215,74900,3,1,1168,buffalo
For Sale by Owner,242 Maryland St,Buffalo ,NY ,14201,65000,4,2,1868,buffalo
House For Sale,35 Pries Ave,Buffalo ,NY ,14220,129500,3,2,1656,buffalo
House For Sale,224 Normal Ave,Buffalo ,NY ,14213,89000,,,,buffalo
Pre-Foreclosure,Porter Ave,Buffalo ,NY ,14201,,6,2,4661,buffalo
Pre-Foreclosure,Carlyle Ave,Buffalo ,NY ,14220,,4,2,2202,buffalo
Lot/Land For Sale,26 Minton St,Buffalo ,NY ,14210,9000,,,,buffalo
House For Sale,706 Auburn Ave,Buffalo ,NY ,14222,419000,4,3,2106,buffalo
Apartment For Sale,898 E Delavan Ave,Buffalo ,NY ,14215,26000,6,,2405,buffalo
House For Sale,102 Turner Ave,Buffalo ,NY ,14220,149000,3,2,1485,buffalo
House For Sale,2234 Main St,Buffalo ,NY ,14214,265000,5,3,2241,buffalo
House For Sale,103 Clay St,Buffalo ,NY ,14207,45000,3,1,924,buffalo
Apartment For Sale,264 Whitney Pl,Buffalo ,NY ,14201,264900,6,4,2748,buffalo
House For Sale,476 Winslow Ave,Buffalo ,NY ,14211,40000,3,1,1390,buffalo
Townhouse For Sale,217 Pine St,Buffalo ,NY ,14204,114900,3,2,1540,buffalo
Apartment For Sale,47 Krettner St,Buffalo ,NY ,14206,70000,7,2,2758,buffalo
Apartment For Sale,49 California St,Buffalo ,NY ,14213,59900,3,2,1610,buffalo
Apartment For Sale,272 Parkdale Ave,Buffalo ,NY ,14213,84900,7,2,2318,buffalo
House For Sale,100 Pacific St,Buffalo ,NY ,14207,39900,3,1,1286,buffalo
House For Sale,263 Parkdale Ave,Buffalo ,NY ,14213,64900,5,2,1964,buffalo
House For Sale,256 Whitney Pl,Buffalo ,NY ,14201,119900,4,1,1168,buffalo
House For Sale,500 E Utica St,Buffalo ,NY ,14208,74900,5,3,1523,buffalo
Apartment For Sale,83 Kimberly Ave,Buffalo ,NY ,14220,159900,4,2,1633,buffalo
Apartment For Sale,19 Gibson St,Buffalo ,NY ,14206,68000,,,,buffalo
House For Sale,86 Juniata Pl,Buffalo ,NY ,14210,74900,3,1,960,buffalo
Pre-Foreclosure,Saint Lawrence Ave,Buffalo ,NY ,14216,,3,1,1152,buffalo
For Sale by Owner,519 Winspear Ave,Buffalo ,NY ,14215,98000,5,2,1646,buffalo
House For Sale,360 Ashland Ave,Buffalo ,NY ,14222,264500,4,2,2512,buffalo
Apartment For Sale,79 Wex Ave,Buffalo ,NY ,14211,44900,4,2,1356,buffalo
House For Sale,532 Norwood Ave,Buffalo ,NY ,14222,319900,3,1,2032,buffalo
House For Sale,222 Cable St,Buffalo ,NY ,14206,149900,4,2,2366,buffalo
House For Sale,67 Chadduck Ave,Buffalo ,NY ,14207,89900,4,1,1216,buffalo
House For Sale,104 Fordham Dr,Buffalo ,NY ,14216,299900,4,3,2004,buffalo
Pre-Foreclosure,West Ave,Buffalo ,NY ,14213,,4,2,1926,buffalo
Pre-Foreclosure,Pomona Pl,Buffalo ,NY ,14210,,4,,2143,buffalo
Pre-Foreclosure (Auction),Dunlop Ave,Buffalo ,NY ,14215,,3,1,1006,buffalo
Apartment For Sale,540 Willett St,Buffalo ,NY ,14206,79900,6,2,2658,buffalo
Apartment For Sale,804 S Park Ave,Buffalo ,NY ,14210,70000,6,2,2194,buffalo
House For Sale,25 Colton Dr,Buffalo ,NY ,14216,199900,3,2,1833,buffalo
Apartment For Sale,499 Crescent Ave,Buffalo ,NY ,14214,279900,6,2,2602,buffalo
Pre-Foreclosure (Auction),Herkimer St,Buffalo ,NY ,14213,,4,2,1566,buffalo
House For Sale,277 Barnard St,Buffalo ,NY ,14206,45900,4,1,1600,buffalo
House For Sale,8 Union Pl,Buffalo ,NY ,14213,224900,4,2,1432,buffalo
Pre-Foreclosure,Burke Dr,Buffalo ,NY ,14215,,3,,1612,buffalo
Apartment For Sale,61 W Delavan Ave,Buffalo ,NY ,14213,169900,6,2,2471,buffalo
Apartment For Sale,76 Montrose Ave,Buffalo ,NY ,14214,165000,4,2,1531,buffalo
Apartment For Sale,92 Hastings Ave,Buffalo ,NY ,14215,65000,4,2,1358,buffalo
House For Sale,449 Benzinger St,Buffalo ,NY ,14206,69900,4,1,1897,buffalo
Pre-Foreclosure,Adams St,Buffalo ,NY ,14206,,6,2,2700,buffalo
Pre-Foreclosure,Harriet Ave,Buffalo ,NY ,14215,,2,1,1375,buffalo
Pre-Foreclosure,Peter St,Buffalo ,NY ,14207,,4,2,1873,buffalo
House For Sale,403 Hampshire St,Buffalo ,NY ,14213,129000,,,,buffalo
House For Sale,60 Schuele Ave,Buffalo ,NY ,14215,65000,3,1,1378,buffalo
House For Sale,16 Fisher St,Buffalo ,NY ,14211,51900,3,1,1113,buffalo
House For Sale,65 Saint Joseph Ave,Buffalo ,NY ,14211,20000,3,1,1148,buffalo
Condo For Sale,40 Waterfront Cir # 306,Buffalo ,NY ,14202,299999,1,1,1110,buffalo
Pre-Foreclosure,Auburn Ave,Buffalo ,NY ,14213,,6,2,2316,buffalo
House For Sale,72 Oakland Pl,Buffalo ,NY ,14222,930000,3,5,2360,buffalo
Apartment For Sale,90 Virgil Ave,Buffalo ,NY ,14216,249900,6,2,2616,buffalo
Apartment For Sale,14 Pembina St,Buffalo ,NY ,14220,159999,,,,buffalo
For Sale by Owner,235 Courtland Ave,Buffalo ,NY ,14215,59900,4,1,1354,buffalo
House For Sale,786 Auburn Ave,Buffalo ,NY ,14222,419000,4,3,2144,buffalo
Pre-Foreclosure (Auction),Phyllis Ave,Buffalo ,NY ,14215,,4,1,1328,buffalo
Pre-Foreclosure (Auction),Crescent Ave,Buffalo ,NY ,14214,,6,2,4202,buffalo
Pre-Foreclosure (Auction),Huntington Ave,Buffalo ,NY ,14214,,4,2,2236,buffalo
Pre-Foreclosure (Auction),Brunswick Blvd,Buffalo ,NY ,14208,,6,2,3121,buffalo
Pre-Foreclosure (Auction),Abbott Rd,Buffalo ,NY ,14220,,,,,buffalo
Pre-Foreclosure (Auction),Wellington Rd,Buffalo ,NY ,14216,,4,2,1266,buffalo
Pre-Foreclosure (Auction),Dartmouth Ave,Buffalo ,NY ,14215,,3,1,876,buffalo
For Sale by Owner,237 Hutchinson Ave,Buffalo ,NY ,14215,128000,5,4,1836,buffalo
For Sale by Owner,297 Lakefront Blvd,Buffalo ,NY ,14202,389000,2,3,1700,buffalo
House For Sale,486 E Ferry St,Buffalo ,NY ,14208,89900,,,,buffalo
Apartment For Sale,23 Archer Ave,Buffalo ,NY ,14210,84900,6,2,1840,buffalo
Pre-Foreclosure,Susan Ln,Buffalo ,NY ,14220,,3,1,1274,buffalo
Pre-Foreclosure,Hartwell Rd,Buffalo ,NY ,14216,,4,1,1323,buffalo
Apartment For Sale,25 Shields Ave,Buffalo ,NY ,14213,99900,5,2,1610,buffalo
House For Sale,10 Starin Ave,Buffalo ,NY ,14214,499000,2,2,1645,buffalo
Apartment For Sale,142 Kilhoffer St,Buffalo ,NY ,14211,59900,6,2,1806,buffalo
House For Sale,223 Normal Ave,Buffalo ,NY ,14213,149000,4,2,1932,buffalo
For Sale by Owner,45 Bennett Village Ter,Buffalo ,NY ,14214,55000,3,1,1008,buffalo
House For Sale,235 Wallace Ave,Buffalo ,NY ,14216,204900,4,2,2039,buffalo
Apartment For Sale,295 Bryant St,Buffalo ,NY ,14222,449900,9,,4095,buffalo
House For Sale,3 Saybrook Pl,Buffalo ,NY ,14209,369900,3,3,2618,buffalo
Pre-Foreclosure,Kensington Ave,Buffalo ,NY ,14214,,6,2,2760,buffalo
For Sale by Owner,111 Baitz Ave,Buffalo ,NY ,14206,155000,7,3,3024,buffalo
House For Sale,186 Middlesex Rd,Buffalo ,NY ,14216,1699900,4,5,5600,buffalo
Apartment For Sale,23 Wilbury Pl,Buffalo ,NY ,14216,239900,6,2,2448,buffalo
Pre-Foreclosure (Auction),Humboldt Pkwy,Buffalo ,NY ,14208,,5,,2332,buffalo
Pre-Foreclosure,Willett St,Buffalo ,NY ,14206,,4,1,1698,buffalo
Pre-Foreclosure (Auction),Roseville St,Buffalo ,NY ,14210,,3,1,1067,buffalo
For Sale by Owner,207 Vermont St,Buffalo ,NY ,14213,35000,,,,buffalo
For Sale by Owner,121 Newfield St,Buffalo ,NY ,14207,75000,4,1,1200,buffalo
Apartment For Sale,46 Glendale Pl,Buffalo ,NY ,14208,995900,,,,buffalo
House For Sale,25 Fordham Dr,Buffalo ,NY ,14216,319900,4,2,2379,buffalo
House For Sale,53 Hartman Pl,Buffalo ,NY ,14207,74900,3,1,1092,buffalo
Apartment For Sale,25 Meriden St,Buffalo ,NY ,14220,158900,6,2,2448,buffalo
House For Sale,42 Days Park,Buffalo ,NY ,14201,299900,3,2,1992,buffalo
House For Sale,528 Marilla St,Buffalo ,NY ,14220,99900,3,2,1344,buffalo
For Sale by Owner,178 Freund St,Buffalo ,NY ,14215,85000,6,2,1848,buffalo
Apartment For Sale,48 Oxford Ave,Buffalo ,NY ,14209,199900,5,3,3362,buffalo
Apartment For Sale,324 Watson St,Buffalo ,NY ,14212,89900,9,3,3082,buffalo
House For Sale,15 Tennyson Ave,Buffalo ,NY ,14216,239900,3,1,2320,buffalo
House For Sale,99 Chauncey St,Buffalo ,NY ,14206,64900,4,2,1596,buffalo
House For Sale,43 Ashton Pl,Buffalo ,NY ,14220,72900,4,2,1487,buffalo
Pre-Foreclosure (Auction),Dartmouth Ave,Buffalo ,NY ,14215,,3,2,1521,buffalo
Pre-Foreclosure,Meriden St,Buffalo ,NY ,14220,,6,1,2100,buffalo
Townhouse For Sale,309 North St APT 24,Buffalo ,NY ,14201,157900,1,1,960,buffalo
House For Sale,96 Middlesex Rd,Buffalo ,NY ,14216,699000,4,5,3055,buffalo
Apartment For Sale,305 15th St,Buffalo ,NY ,14213,229900,11,4,4218,buffalo
House For Sale,50 Roosevelt Ave,Buffalo ,NY ,14215,75000,3,2,1606,buffalo
House For Sale,120 Gatchell St,Buffalo ,NY ,14212,30000,4,1,1076,buffalo
New Construction,121 School St,Buffalo ,NY ,14213,229500,3,3,1654,buffalo
Apartment For Sale,66 Pomona Pl,Buffalo ,NY ,14210,104900,6,2,2600,buffalo
House For Sale,85 Gorton St,Buffalo ,NY ,14207,69900,3,1,1150,buffalo
House For Sale,1199 Elmwood Ave,Buffalo ,NY ,14222,265000,4,2,1878,buffalo
Apartment For Sale,481 Highgate Ave,Buffalo ,NY ,14215,89000,4,2,1712,buffalo
Apartment For Sale,546 Winspear Ave,Buffalo ,NY ,14215,89000,3,2,1880,buffalo
Pre-Foreclosure (Auction),Delaware Ave,Buffalo ,NY ,14216,,,,,buffalo
Pre-Foreclosure,Sage Ave,Buffalo ,NY ,14210,,3,2,2102,buffalo
Pre-Foreclosure,Auburn Ave,Buffalo ,NY ,14213,,6,2,2342,buffalo
Pre-Foreclosure (Auction),Ashton Pl,Buffalo ,NY ,14220,,3,1,1320,buffalo
Pre-Foreclosure (Auction),Skillen St,Buffalo ,NY ,14207,,4,2,1417,buffalo
Pre-Foreclosure,Auburn Ave,Buffalo ,NY ,14213,,6,2,2342,buffalo
Pre-Foreclosure (Auction),Ashton Pl,Buffalo ,NY ,14220,,3,1,1320,buffalo
House For Sale,63 Hallam Rd,Buffalo ,NY ,14216,845000,4,4,2769,buffalo
Apartment For Sale,36 Swinburne St,Buffalo ,NY ,14212,39900,5,2,1728,buffalo
Pre-Foreclosure,Thomas St,Buffalo ,NY ,14206,,1,1,1000,buffalo
House For Sale,121 Norwood Ave,Buffalo ,NY ,14222,279900,4,2,2098,buffalo
Foreclosed,63 Ashley St,Buffalo ,NY ,14212,,,,,buffalo
Pre-Foreclosure,Davidson Ave,Buffalo ,NY ,14215,,2,1,908,buffalo
Pre-Foreclosure (Auction),Walden Ave,Buffalo ,NY ,14211,,3,2,1758,buffalo
Apartment For Sale,579 E Delavan Ave,Buffalo ,NY ,14211,129000,8,4,4800,buffalo
Apartment For Sale,110 Playter St,Buffalo ,NY ,14212,28000,6,3,2156,buffalo
House For Sale,27 Ada Pl,Buffalo ,NY ,14208,84900,3,1,1148,buffalo
House For Sale,502 Linden Ave,Buffalo ,NY ,14216,218000,4,3,1856,buffalo
Apartment For Sale,29 Duerstein St,Buffalo ,NY ,14210,69900,6,2,2523,buffalo
House For Sale,73 Barnard St,Buffalo ,NY ,14206,67500,5,1,1731,buffalo
Lot/Land For Sale,65 Reiman St,Buffalo ,NY ,14206,12900,,,,buffalo
House For Sale,198 Hoyt St,Buffalo ,NY ,14213,329900,3,2,1863,buffalo
Pre-Foreclosure (Auction),Kamper Ave,Buffalo ,NY ,14210,,6,2,2244,buffalo
Pre-Foreclosure (Auction),Bidwell Pkwy,Buffalo ,NY ,14222,,5,6,6060,buffalo
Pre-Foreclosure (Auction),Sprenger Ave,Buffalo ,NY ,14211,,3,1,897,buffalo
Pre-Foreclosure (Auction),Sattler Ave,Buffalo ,NY ,14211,,5,2,2008,buffalo
Pre-Foreclosure (Auction),Weston Ave,Buffalo ,NY ,14215,,3,1,1248,buffalo
Pre-Foreclosure (Auction),Weston Ave,Buffalo ,NY ,14215,,,,,buffalo
For Sale by Owner,258 7th St,Buffalo ,NY ,14201,145000,6,3,2488,buffalo
House For Sale,9 Hidden Creek Ct,Amherst ,NY ,14221,445000,3,3,2443,buffalo
Apartment For Sale,251 Maryland St,Buffalo ,NY ,14201,225000,10,4,4738,buffalo
Apartment For Sale,284 E Delavan Ave,Buffalo ,NY ,14208,99900,6,2,2286,buffalo
For Sale by Owner,20 Remoleno St,Buffalo ,NY ,14220,92500,6,2,2454,buffalo
Auction,15 Evelyn St,Buffalo ,NY ,14207,,6,,,buffalo
Pre-Foreclosure,Shirley Ave,Buffalo ,NY ,14215,,3,1,1140,buffalo
Pre-Foreclosure,Culver Rd,Buffalo ,NY ,14220,,3,,1784,buffalo
Pre-Foreclosure,Massachusetts Ave,Buffalo ,NY ,14213,,5,3,3200,buffalo
Pre-Foreclosure,Sheridan Ave,Buffalo ,NY ,14211,,2,1,1100,buffalo
Pre-Foreclosure,Northumberland Ave,Buffalo ,NY ,14215,,3,1,1080,buffalo
House For Sale,1043 Smith St,Buffalo ,NY ,14212,46000,4,1,772,buffalo
For Sale by Owner,38 Alma Ave,Buffalo ,NY ,14215,6000,,,,buffalo
House For Sale,38 Frankfort Ave,Buffalo ,NY ,14211,40000,4,1,990,buffalo
Pre-Foreclosure,Hazel Pl,Buffalo ,NY ,14211,,4,,1680,buffalo
Pre-Foreclosure,Plymouth Ave,Buffalo ,NY ,14213,,3,1,1104,buffalo
Pre-Foreclosure,Hopkins St,Buffalo ,NY ,14220,,4,1,1687,buffalo
For Sale by Owner,127 Humber Ave,Buffalo ,NY ,14215,77900,6,2,2696,buffalo
Apartment For Sale,220 Loring Ave,Buffalo ,NY ,14214,85000,7,2,2978,buffalo
Townhouse For Sale,309 North St APT 11,Buffalo ,NY ,14201,149900,2,1,960,buffalo
Condo For Sale,600 Main St UNIT 802,Buffalo ,NY ,14202,319000,2,2,1286,buffalo
Pre-Foreclosure,Timon St,Buffalo ,NY ,14208,,5,2,2404,buffalo
Pre-Foreclosure,Riverside Ave,Buffalo ,NY ,14207,,3,1,1107,buffalo
Townhouse For Sale,751 W Ferry St APT 2F,Buffalo ,NY ,14222,181900,1,1,800,buffalo
Lot/Land For Sale,1818 Clinton St,Buffalo ,NY ,14206,19900,,,,buffalo
Foreclosure,36 Herkimer St,Buffalo ,NY ,14213,45500,5,2,2004,buffalo
